#YY  MM DD hh WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2004 10 08 05 102  7.4  9.2  1.81 13.79  7.01 274 1010.9  12.1  12.9  10.9 99.0 99.00
2004 10 08 06  95  7.9  9.9  1.66 13.79  7.10 274 1009.9  12.2  10.9  10.3 99.0 99.00
2004 10 08 07 108  8.0  9.5  1.75 13.79  6.74 275 1009.2  12.5  11.1  10.1 99.0 99.00
2004 10 08 08  94  8.3 10.4  1.65 12.90  6.57 277 1008.7  11.6  10.4  10.3 99.0 99.00
2004 10 08 09  96  8.2  9.9  1.92 13.79  6.76 269 1007.4  11.0  10.4  10.4 99.0 99.00
2004 10 08 10 113  9.0 10.9  2.30 12.90  6.81 270 1005.6  11.0  10.4  10.4 99.0 99.00
2004 10 08 11 126  7.7  9.8  2.32 12.12  6.69 267 1005.9  11.2  10.4  10.5 99.0 99.00
2004 10 08 12 117  5.4  7.0  2.65 11.43  6.98 260 1006.1  11.2  10.3  10.5 99.0 99.00
2004 10 08 13  97  5.8  9.0  3.04  8.33  7.03 224 1005.0  11.5  10.4  11.0 99.0 99.00
2004 10 08 14 122  2.6  4.5  2.81  8.33  7.09 228 1005.4  11.6  10.7  11.0 99.0 99.00
2004 10 08 15 184  6.5  7.7  2.71  8.33  6.60 219 1005.1  12.9  10.7  12.3 99.0 99.00
2004 10 08 16 188  6.2  7.4  2.79 17.39  7.15 244 1005.5  12.7  10.6  12.2 99.0 99.00
2004 10 08 17 195  7.1  9.2  2.57 17.39  7.90 253 1006.3  12.5  10.5  11.9 99.0 99.00
2004 10 08 18 196  4.6  6.2  3.00 16.00  9.56 257 1006.9  12.4  10.5  11.7 99.0 99.00
2004 10 08 19 160  3.8  4.6  3.19 17.39 10.42 251 1007.2  12.3  10.4  11.8 99.0 99.00
2004 10 08 20 134  2.0  3.3  3.95 16.00 11.80 249 1007.4  12.2  10.4  11.4 99.0 99.00
2004 10 08 21  77  2.4  5.1  3.74 16.00 11.53 244 1007.3  11.5  11.7  10.9 99.0 99.00
2004 10 08 22 106  2.5  4.4  4.22 14.81 11.38 251 1007.4  12.1  12.8  11.5 99.0 99.00
2004 10 08 23 139  3.2  4.6  4.54 14.81 11.15 239 1007.0  13.0  12.8  11.8 99.0 99.00
2004 10 09 00 172  4.4  6.1  4.83 13.79 11.43 246 1007.1  13.1  13.0  11.7 99.0 99.00
2004 10 09 01 153  5.4  7.1  4.05 14.81 10.67 252 1007.0  12.0  13.2  11.2 99.0 99.00
2004 10 09 02 119  3.1  5.0  4.12 14.81 10.09 260 1007.6  12.3  13.3  11.3 99.0 99.00
2004 10 09 03 103  3.7  6.6  4.00 12.90  9.78 256 1007.9  11.9  13.2  10.7 99.0 99.00
2004 10 09 04 134  4.6  6.5  3.72 14.81  8.91 265 1007.9  12.8  13.0  11.1 99.0 99.00
2004 10 09 05 107  2.3  3.9  3.74 13.79  8.95 274 1007.9  12.0  12.9  10.6 99.0 99.00
2004 10 09 06 110  3.0  5.4  4.12 13.79  9.29 271 1008.1  12.7  12.8  11.2 99.0 99.00
2004 10 09 07 171  2.5  3.9  3.61 14.81  9.10 268 1008.1  13.0  12.9  11.7 99.0 99.00
2004 10 09 08 169  4.0  5.1  3.81 12.12  9.36 268 1008.4  13.2  12.9  11.7 99.0 99.00
2004 10 09 09 168  4.4  5.5  3.56 13.79  9.62 279 1008.6  13.2  12.5  11.2 99.0 99.00
2004 10 09 10 172  7.0  9.0  3.17 14.81  9.40 278 1008.7  13.1  13.0  10.9 99.0 99.00
2004 10 09 11 160  6.8  9.2  3.59 13.79  9.93 266 1008.6  13.0  13.0  10.6 99.0 99.00
2004 10 09 12 169  8.1 10.2  3.84 14.81  9.71 261 1008.5  13.2  12.6  11.1 99.0 99.00
2004 10 09 13 180  6.8  8.9  4.03 11.43  9.38 260 1009.2  12.4  12.5  10.8 99.0 99.00
2004 10 09 14 156  4.6  6.5  4.44 13.79  9.41 260 1009.3  12.7  11.7  11.2 99.0 99.00
2004 10 09 15 177  6.3  7.9  4.58 12.90  9.19 260 1009.5  12.3  11.5  10.8 99.0 99.00
2004 10 09 16 212  3.5  4.8  4.22 11.43  8.54 263 1010.3  12.4  11.7  10.7 99.0 99.00
2004 10 09 17 212  5.4  6.8  4.41 12.12  8.65 265 1011.3  13.3  11.6  11.4 99.0 99.00
2004 10 09 18 206  6.9  8.6  4.06 13.79  8.63 270 1011.9  13.6  12.0  12.2 99.0 99.00
2004 10 09 19 203  6.9  8.8  3.49 12.90  8.17 272 1012.8  13.6  12.7  11.9 99.0 99.00
2004 10 09 20 184  7.6  9.3  3.74 11.43  8.61 269 1013.7  13.2  13.3  12.1 99.0 99.00
2004 10 09 21 191  7.7  9.2  3.51 12.90  8.83 262 1014.1  13.6  13.3  12.4 99.0 99.00
2004 10 09 22 198  6.4  7.7  3.12 10.81  8.68 258 1014.6  13.7  13.7  12.6 99.0 99.00
2004 10 09 23 225  5.6  6.9  3.13 11.43  8.93 257 1015.4  13.9  13.6  12.2 99.0 99.00
2004 10 10 00 221  7.2  9.0  3.13 13.79  9.24 259 1015.9  13.6  13.5  12.1 99.0 99.00
2004 10 10 01 203  6.3  7.7  3.29 12.90  9.48 255 1016.6  13.4  13.9  12.2 99.0 99.00
2004 10 10 02 192  6.0  7.0  3.34 12.12  9.67 259 1017.0  13.3  14.0  12.6 99.0 99.00
2004 10 10 03 227  5.7  7.5  3.51 13.79  9.34 264 1017.7  13.2  13.9  12.4 99.0 99.00
2004 10 10 04 244  6.1  7.5  3.74 12.12  9.61 266 1018.4  13.3  13.9  12.5 99.0 99.00
2004 10 10 05 235  5.1  6.4  4.04 13.79  9.41 271 1019.2  13.6  13.8  12.8 99.0 99.00
2004 10 10 06 252  5.6  6.9  4.23 12.90  9.42 275 1019.6  13.5  13.7  12.5 99.0 99.00
2004 10 10 07 261  5.6  7.2  3.69 10.81  8.54 275 1020.3  13.4  13.7  12.3 99.0 99.00
2004 10 10 08 263  5.3  6.8  3.87 12.90  8.87 280 1020.8  13.1  13.7  12.2 99.0 99.00
2004 10 10 09 272  5.4  6.9  3.42 12.90  8.49 275 1021.5  13.0  13.6  12.4 99.0 99.00
2004 10 10 10 277  3.4  5.0  3.65 12.90  8.83 275 1021.9  13.1  13.5  12.0 99.0 99.00
2004 10 10 11 253  1.6  2.7  2.95 12.90  8.52 274 1022.2  13.1  12.9  11.8 99.0 99.00
2004 10 10 12 218  2.8  3.6  3.22 12.90  8.93 274 1022.6  12.9  11.0  11.9 99.0 99.00
2004 10 10 13 288  1.1  2.2  3.13 12.90  9.11 273 1022.8  12.7  11.1  12.0 99.0 99.00
2004 10 10 14 309  0.6  1.8  3.11 12.12  8.85 270 1023.4  11.7  11.0  11.2 99.0 99.00
2004 10 10 15 104  2.7  4.2  3.18 12.90  8.84 272 1023.5  11.7  11.4  11.2 99.0 99.00
2004 10 10 16  98  3.0  4.7  3.08 12.12  8.68 268 1024.1  11.5  11.5  11.0 99.0 99.00
2004 10 10 17  89  4.0  5.2  2.92 11.43  8.43 270 1024.5  11.5  11.8  11.1 99.0 99.00
2004 10 10 18 104  3.8  5.0  2.54 11.43  8.02 269 1024.6  11.7  12.8  11.4 99.0 99.00
2004 10 10 19  92  4.0  5.5  2.59 11.43  8.10 275 1024.6  12.3  13.2  11.6 99.0 99.00
2004 10 10 20  97  3.6  4.9  2.15 10.81  7.74 267 1024.7  12.6  13.1  11.5 99.0 99.00
2004 10 10 21  96  4.0  5.2  2.10 11.43  7.83 266 1024.2  12.9  13.3  11.5 99.0 99.00
2004 10 10 22 119  3.7  5.0  2.08 11.43  8.02 259 1024.0  12.7  13.6  11.3 99.0 99.00
2004 10 10 23 117  3.4  5.0  1.98 10.81  8.04 258 1024.2  13.3  14.0  11.6 99.0 99.00
2004 10 11 00 107  3.8  4.9  2.06 10.81  8.04 254 1023.8  13.7  14.0  11.4 99.0 99.00
2004 10 11 01  89  2.8  3.5  1.72 10.81  7.64 263 1024.0  12.6  14.2  11.4 99.0 99.00
2004 10 11 02  86  3.4  4.9  1.80 11.43  7.81 254 1024.0  12.9  14.2  11.3 99.0 99.00
2004 10 11 03  74  3.7  4.8  1.59 10.81  7.35 262 1024.3  11.9  14.2  11.4 99.0 99.00
2004 10 11 04  83  4.4  5.1  1.57 10.81  7.22 268 1023.8  12.1  14.2  11.6 99.0 99.00
2004 10 11 05  88  4.2  5.3  1.48 10.81  6.55 272 1024.1  12.3  14.2  11.8 99.0 99.00
2004 10 11 06  92  5.0  6.0  1.36 10.81  5.93 280 1023.7  12.5  14.0  12.0 99.0 99.00
2004 10 11 07  80  4.8  6.0  1.71 10.00  6.17 270 1023.8  12.5  13.9  12.0 99.0 99.00
2004 10 11 08  85  4.1  5.3  1.65 10.00  5.98 278 1023.9  13.0  13.8  11.9 99.0 99.00
2004 10 11 09  77  4.0  4.8  1.39 10.00  6.19 272 1023.9  12.9  13.7  11.9 99.0 99.00
2004 10 11 10  86  4.7  5.9  1.45  9.09  6.77 263 1023.9  12.8  13.7  11.7 99.0 99.00
2004 10 11 11  82  4.9  5.9  1.43 10.00  6.87 272 1023.8  12.6  13.7  11.8 99.0 99.00
2004 10 11 12 102  4.9  5.9  1.57  9.09  7.66 269 1023.5  12.7  13.6  11.9 99.0 99.00
2004 10 11 13 108  4.3  5.2  1.56  9.09  7.68 271 1023.7  12.2  13.5  11.5 99.0 99.00
2004 10 11 14  97  3.6  4.5  1.67 10.00  7.81 286 1024.1  12.4  13.1  11.4 99.0 99.00
2004 10 11 15 107  4.3  5.3  1.70  9.09  7.77 286 1023.9  12.2  13.2  11.5 99.0 99.00
2004 10 11 16 101  2.7  3.5  1.45  7.69  7.35 278 1024.2  11.9  12.0  10.8 99.0 99.00
2004 10 11 17 133  2.1  2.8  1.61  8.33  7.18 278 1024.6  11.6  11.1  10.9 99.0 99.00
2004 10 11 18  58  2.8  3.5  1.88  9.09  7.12 276 1024.6  11.4  11.1  10.9 99.0 99.00
2004 10 11 19  88  2.1  3.0  1.77  9.09  6.84 273 1024.5  11.5  11.2  11.2 99.0 99.00
2004 10 11 20 116  2.6  4.1  1.78  9.09  6.89 276 1024.4  11.9  13.9  11.6 99.0 99.00
2004 10 11 21 126  1.8  2.4  1.36  8.33  6.61 292 1024.5  12.6  14.2  12.2 99.0 99.00
2004 10 11 22  85  0.7  1.4  1.46  8.33  6.83 278 1024.8  13.1  14.2  12.6 99.0 99.00
2004 10 11 23  53  0.6  1.1  1.46  9.09  7.07 283 1025.1  13.6  14.3  13.0 99.0 99.00
2004 10 12 00  98  0.6  1.0  1.47  9.09  7.42 272 1024.9  13.8  14.1  13.3 99.0 99.00
2004 10 12 01  55  0.2  0.7  1.43  9.09  7.51 270 1025.0  13.9  14.3  13.3 99.0 99.00
2004 10 12 02 123  0.4  1.6  1.44 10.00  8.07 266 1024.9  14.0  14.3  13.6 99.0 99.00
2004 10 12 03  70  2.6  3.7  1.66 10.00  8.30 272 1025.2  13.0  14.3  12.6 99.0 99.00
2004 10 12 04 156  2.9  4.1  1.75 10.00  8.11 277 1025.6  12.9  11.6  12.4 99.0 99.00
2004 10 12 05 133  1.3  2.2  1.68 10.81  8.04 270 1026.1  13.0  11.5  12.5 99.0 99.00
2004 10 12 06  74  1.9  3.2  1.89 10.00  7.87 272 1026.0  13.4  11.6  12.8 99.0 99.00
2004 10 12 07  38  3.7  4.5  2.11  9.09  8.20 271 1025.8  12.5  11.6  12.0 99.0 99.00
2004 10 12 08  30  3.6  4.5  2.12  9.09  8.02 258 1026.1  12.7  11.6  11.7 99.0 99.00
2004 10 12 09  90  1.6  2.8  1.99 10.00  7.74 266 1026.2  12.5  11.6  11.5 99.0 99.00
2004 10 12 10 160  0.8  1.8  2.07 10.00  7.79 265 1026.7  13.0  11.5  11.4 99.0 99.00
2004 10 12 11  17  0.8  1.7  2.09 10.00  8.02 268 1027.1  12.8  11.5  11.5 99.0 99.00
2004 10 12 12 132  0.6  1.5  1.97 10.81  7.87 271 1027.3  12.7  11.5  11.7 99.0 99.00
2004 10 12 13  48  1.3  2.5  2.16 10.81  8.21 267 1027.2  13.0  11.4  11.6 99.0 99.00
2004 10 12 14 339  1.2  2.2  2.45 10.81  8.75 267 1027.5  12.9  11.4  11.6 99.0 99.00
2004 10 12 15 342  0.7  1.9  2.25 10.00  8.75 268 1027.5  12.7  11.4  11.8 99.0 99.00
2004 10 12 16 127  2.6  4.0  2.60 10.00  8.85 280 1028.1  12.2  11.3  11.7 99.0 99.00
2004 10 12 17  93  3.4  5.2  2.44 10.81  8.47 277 1028.7  12.6  11.5  11.9 99.0 99.00
2004 10 12 18 101  5.0  6.6  2.60 10.81  8.52 272 1028.8  12.0  11.5  11.6 99.0 99.00
2004 10 12 19 104  3.6  5.9  2.52 10.00  8.50 269 1028.9  11.7  11.5  11.3 99.0 99.00
2004 10 12 20  63  3.1  4.7  2.48 10.81  8.40 265 1029.4  11.9  11.6  11.8 99.0 99.00
2004 10 12 21  65  2.9  4.9  2.43 10.00  8.55 267 1029.3  12.6  11.8  12.4 99.0 99.00
2004 10 12 22 112  3.7  5.4  2.35 10.00  8.37 259 1028.9  12.6  11.9  12.4 99.0 99.00
2004 10 12 23  73  2.0  3.0  2.26 10.81  8.22 265 1029.0  12.4  12.2  12.0 99.0 99.00
2004 10 13 00  83  1.8  2.8  2.09 10.81  8.31 269 1028.6  12.7  12.2  11.9 99.0 99.00
2004 10 13 01  26  1.2  2.6  2.17 10.81  8.56 262 1028.5  13.5  11.7  12.0 99.0 99.00
2004 10 13 02 335  2.4  3.3  2.00 11.43  8.69 274 1028.6  12.9  13.4  12.4 99.0 99.00
2004 10 13 03  98  0.9  1.9  1.98  9.09  8.56 271 1029.2  12.6  12.3  12.2 99.0 99.00
2004 10 13 04  96  2.3  3.5  2.29 10.81  8.50 268 1029.1  12.3  11.8  11.8 99.0 99.00
2004 10 13 05  73  2.5  3.5  2.12 10.81  8.33 271 1029.5  12.3  12.7  11.7 99.0 99.00
2004 10 13 06  73  3.5  4.5  1.97 10.81  8.05 269 1029.7  12.3  11.4  11.5 99.0 99.00
2004 10 13 07  82  3.1  4.1  2.09 11.43  8.24 270 1029.7  12.3  11.4  11.6 99.0 99.00
2004 10 13 08  89  2.8  3.6  1.69 10.81  7.74 271 1029.5  12.4  11.3  11.5 99.0 99.00
2004 10 13 09  81  3.3  4.7  1.64 11.43  7.67 274 1029.6  12.2  11.3  11.7 99.0 99.00
2004 10 13 10  53  3.6  4.5  1.60 10.00  7.76 281 1029.8  12.2  11.4  11.8 99.0 99.00
2004 10 13 11  78  3.8  4.9  1.67 10.81  8.03 267 1029.3  12.0  11.4  11.5 99.0 99.00
2004 10 13 12  86  3.7  4.7  1.69 10.00  8.21 275 1029.1  11.9  11.3  11.4 99.0 99.00
2004 10 13 13  77  2.8  3.8  1.67 10.81  7.89 264 1029.3  11.5  11.1  11.0 99.0 99.00
2004 10 13 14  89  4.2  5.2  1.70 10.00  8.45 274 1028.7  11.6  11.0  11.1 99.0 99.00
2004 10 13 15  90  4.8  5.7  1.53 10.00  8.05 277 1028.4  11.6  11.0  11.1 99.0 99.00
2004 10 13 16  93  5.8  7.1  1.57  9.09  8.18 282 1028.2  11.7  11.1  11.5 99.0 99.00
2004 10 13 17  94  3.5  4.4  1.56 10.00  7.74 272 1028.4  11.9  11.3  11.5 99.0 99.00
2004 10 13 18  76  3.4  4.3  1.66  8.33  7.46 290 1028.7  12.0  11.2  11.7 99.0 99.00
2004 10 13 19  86  4.5  5.5  1.69 10.81  7.39 271 1028.4  12.9  11.5  11.8 99.0 99.00
2004 10 13 20  80  4.0  4.9  1.65  9.09  7.10 269 1027.9  12.7  11.5  11.8 99.0 99.00
2004 10 13 21  80  3.4  4.1  1.39 10.81  7.25 275 1027.2  12.6  11.7  11.9 99.0 99.00
2004 10 13 22  80  2.8  3.6  1.31 10.00  7.24 263 1026.6  12.7  11.6  12.1 99.0 99.00
2004 10 13 23  67  2.3  3.1  1.45 10.00  7.76 262 1026.0  13.2  11.8  12.4 99.0 99.00
2004 10 14 00  40  2.6  3.3  1.48 10.81  7.89 269 1025.9  13.3  11.9  12.2 99.0 99.00
2004 10 14 01 354  1.5  2.3  1.36 10.81  7.56 269 1025.9  13.1  12.0  12.3 99.0 99.00
2004 10 14 02 336  1.1  1.7  1.38 10.00  7.96 280 1025.8  13.1  12.0  12.1 99.0 99.00
2004 10 14 03 108  1.0  1.7  1.34 10.00  7.77 276 1025.6  12.8  11.7  12.2 99.0 99.00
2004 10 14 04 107  2.4  3.1  1.51 10.00  8.09 273 1025.4  12.8  11.5  12.3 99.0 99.00
2004 10 14 05  99  3.1  4.4  1.51  9.09  8.05 279 1025.4  13.0  11.4  12.4 99.0 99.00
2004 10 14 06  97  2.4  3.2  1.56  9.09  7.52 281 1025.5  12.0  11.2  11.5 99.0 99.00
2004 10 14 07  96  2.4  3.1  1.66  9.09  7.26 278 1025.0  12.2  11.3  11.7 99.0 99.00
2004 10 14 08  99  2.1  2.9  1.55  8.33  7.13 276 1024.9  11.6  11.3  11.1 99.0 99.00
2004 10 14 09  88  1.9  2.7  1.42  8.33  7.03 273 1025.1  11.6  11.1  11.0 99.0 99.00
2004 10 14 10 103  2.9  3.9  1.38  8.33  7.04 276 1024.8  11.5  11.0  10.9 99.0 99.00
2004 10 14 11  86  3.5  4.2  1.37  9.09  7.14 257 1024.7  11.2  11.2  10.7 99.0 99.00
2004 10 14 12  88  3.8  4.8  1.34 10.81  7.31 275 1024.2  11.7  11.2  11.2 99.0 99.00
2004 10 14 13  96  4.4  5.4  1.25 10.00  7.29 265 1024.0  11.7  11.3  11.3 99.0 99.00
2004 10 14 14  61  3.1  4.1  1.37 10.00  7.47 268 1024.1  11.5  11.0  11.0 99.0 99.00
2004 10 14 15 100  2.4  3.2  1.32 11.43  7.69 271 1023.8  10.7  11.2  10.2 99.0 99.00
2004 10 14 16  92  3.1  3.9  1.52 10.00  7.71 275 1023.6  10.9  11.0  10.4 99.0 99.00
2004 10 14 17 109  2.7  3.6  1.59 10.81  7.95 274 1023.6  10.8  11.0  10.5 99.0 99.00
2004 10 14 18  74  1.6  2.1  1.66 10.81  7.59 275 1023.2  10.8  11.1  10.8 99.0 99.00
2004 10 14 19  52  0.3  1.1  1.77 10.81  7.52 270 1023.0  11.2  11.2  11.2 99.0 99.00
2004 10 14 20 261  1.2  1.7  1.66 12.12  6.95 275 1022.5  11.0  11.4  10.7 99.0 99.00
2004 10 14 21 228  1.7  2.3  1.80  9.09  6.94 276 1021.9  11.0  11.3  10.7 99.0 99.00
2004 10 14 22 247  3.7  4.5  1.78 11.43  6.84 271 1020.8  10.8  11.3  10.5 99.0 99.00
2004 10 14 23 242  3.1  3.8  1.70  9.09  7.02 270 1020.6  10.9  11.2  10.5 99.0 99.00
2004 10 15 00 210  2.6  3.6  1.81 11.43  7.32 276 1020.0  11.3  11.5  10.8 99.0 99.00
2004 10 15 01 238  4.4  5.3  1.79 11.43  7.46 285 1019.2  11.4  11.3  10.9 99.0 99.00
2004 10 15 02 313  1.1  2.0  1.89 10.81  7.52 271 1019.0  11.4  11.4  10.9 99.0 99.00
2004 10 15 03 160  1.2  2.1  1.99 11.43  7.98 276 1018.6  11.4  11.2  11.0 99.0 99.00
2004 10 15 04 148  2.1  3.1  2.22 11.43  7.94 279 1018.4  11.3  11.2  10.8 99.0 99.00
2004 10 15 05  85  3.2  4.9  2.64 10.81  7.77 274 1018.2  11.3  11.3  10.8 99.0 99.00
2004 10 15 06 161  2.8  3.9  2.63 11.43  7.45 275 1018.3  11.0  11.3  10.5 99.0 99.00
2004 10 15 07 196  4.0  5.0  2.59 11.43  7.36 265 1018.0  11.5  11.2  11.0 99.0 99.00
2004 10 15 08 151  2.5  3.4  2.48 10.81  7.24 274 1017.9  11.4  11.1  11.0 99.0 99.00
2004 10 15 09 137  1.7  3.0  2.18 10.00  7.03 276 1017.9  11.2  11.0  10.7 99.0 99.00
2004 10 15 10  11  0.4  1.4  2.26  7.14  7.07 280 1018.3  11.3  11.4  10.8 99.0 99.00
2004 10 15 11 254  0.5  1.6  2.39 10.81  7.15 264 1017.8  11.1  11.3  10.6 99.0 99.00
2004 10 15 12 305  0.3  1.0  2.35 11.43  7.58 271 1017.4  11.2  11.3  10.7 99.0 99.00
2004 10 15 13   4  1.7  2.9  2.59  8.33  7.66 271 1017.7  11.2  11.2  10.8 99.0 99.00
2004 10 15 14   4  1.2  2.1  2.32 11.43  7.42 272 1017.1  11.3  11.1  10.8 99.0 99.00
2004 10 15 15 234  2.1  3.2  2.31 10.81  7.66 276 1017.1  11.3  11.1  10.8 99.0 99.00
2004 10 15 16 327  0.2  0.9  2.22 11.43  7.69 280 1016.7  11.2  11.1  10.7 99.0 99.00
2004 10 15 17 247  1.2  2.6  2.61  8.33  7.87 285 1016.5  11.2  11.0  10.7 99.0 99.00
2004 10 15 18 306  0.9  1.7  2.62  7.69  7.99 284 1016.2  11.3  11.1  10.9 99.0 99.00
2004 10 15 19 351  2.1  2.8  2.66 11.43  7.65 276 1015.8  11.3  11.1  10.9 99.0 99.00
2004 10 15 20 358  0.9  2.0  2.17  7.69  6.86 283 1014.8  11.4  11.0  11.0 99.0 99.00
2004 10 15 21 291  1.7  2.6  2.29 12.90  7.42 265 1014.2  11.1  11.0  10.7 99.0 99.00
2004 10 15 22 229  1.5  2.6  2.19 12.12  7.24 271 1013.6  11.2  11.2  10.8 99.0 99.00
2004 10 15 23 249  3.3  4.3  2.15 11.43  7.40 279 1012.6  11.2  10.9  10.8 99.0 99.00
2004 10 16 00 232  3.2  4.0  2.21 12.12  7.73 279 1012.1  11.4  10.9  10.9 99.0 99.00
2004 10 16 01 209  3.0  3.6  2.09 11.43  7.78 273 1011.3  11.4  10.7  11.0 99.0 99.00
2004 10 16 02 228  5.6  6.6  2.12 12.90  7.81 274 1010.3  11.9  10.8  11.4 99.0 99.00
2004 10 16 03 241  5.1  6.1  2.15 10.81  8.34 279 1009.8  11.9  10.8  11.4 99.0 99.00
2004 10 16 04 250  5.7  6.9  1.93 12.12  8.20 279 1009.0  12.0  10.9  11.5 99.0 99.00
2004 10 16 05 248  6.2  7.2  1.83 12.12  7.57 276 1008.4  12.0  10.8  11.5 99.0 99.00
2004 10 16 06 242  6.2  7.3  1.89 11.43  7.66 283 1007.8  11.9  10.7  11.5 99.0 99.00
2004 10 16 07 255  5.6  6.6  1.83 11.43  6.65 273 1007.2  11.7  10.7  11.2 99.0 99.00
2004 10 16 08 247  4.9  5.7  1.73 10.81  6.96 285 1006.4  11.6  10.7  11.2 99.0 99.00
2004 10 16 09 255  3.6  4.5  1.83 10.00  6.62 274 1006.0  11.5  10.7  11.0 99.0 99.00
2004 10 16 10 245  1.8  2.4  1.93 10.00  6.63 279 1005.3  11.1  10.7  10.6 99.0 99.00
2004 10 16 11 253  1.9  2.6  1.76 10.81  6.32 280 1004.7  11.2  10.8  10.7 99.0 99.00
2004 10 16 12 269  3.8  4.7  1.85 12.12  6.68 276 1004.1  10.9  10.8  10.4 99.0 99.00
2004 10 16 13 260  2.2  2.9  1.68 10.81  6.64 290 1003.8  10.4  10.8   9.9 99.0 99.00
2004 10 16 14 280  2.4  3.3  1.86 10.00  7.01 277 1003.4  10.6  10.7  10.1 99.0 99.00
2004 10 16 15 248  1.8  2.5  1.92  7.69  7.16 285 1003.4  10.7  10.7  10.1 99.0 99.00
2004 10 16 16 213  2.1  2.8  2.04 11.43  7.43 280 1003.1  10.7  10.7  10.2 99.0 99.00
2004 10 16 17 192  2.7  3.5  2.04 10.81  7.56 273 1002.7  10.8  10.8  10.4 99.0 99.00
2004 10 16 18 234  3.6  4.9  1.77 11.43  7.10 282 1002.9  10.6  10.8  10.2 99.0 99.00
2004 10 16 19 221  3.4  4.1  1.84  8.33  7.16 292 1002.8  10.5  10.6  10.2 99.0 99.00
2004 10 16 20 203  2.7  3.3  2.01  7.14  6.77 286 1002.6  11.0  10.9  10.1 99.0 99.00
2004 10 16 21 205  2.5  3.2  1.95  7.69  6.45 286 1002.0  11.1  10.9   8.9 99.0 99.00
2004 10 16 22 205  2.3  2.8  2.04  7.69  6.39 268 1001.8  11.2  10.9   9.0 99.0 99.00
2004 10 16 23 198  0.8  1.6  2.00  8.33  6.69 286 1001.7  10.7  11.0   9.3 99.0 99.00
2004 10 17 00 224  1.6  2.3  2.15  7.69  6.75 281 1001.3  11.0  11.1   8.6 99.0 99.00
2004 10 17 01 211  1.2  2.0  1.96  8.33  6.82 272 1001.1  10.9  10.9   8.7 99.0 99.00
2004 10 17 02 162  1.3  1.8  1.85  7.69  6.83 277 1000.4  10.7  10.7   8.4 99.0 99.00
2004 10 17 03 169  1.2  1.8  1.74 10.81  7.17 280 1000.1  10.6  10.7   8.1 99.0 99.00
2004 10 17 04 130  2.4  3.3  1.78  7.69  7.39 284  999.4  10.3  10.6   8.3 99.0 99.00
2004 10 17 05 104  3.2  4.3  1.62  9.09  7.42 275  999.1  10.1  10.5   9.2 99.0 99.00
2004 10 17 06  86  4.5  5.4  1.69  7.14  7.21 278  998.3  10.0  10.7   8.8 99.0 99.00
2004 10 17 07  76  5.9  7.2  1.73  7.14  7.08 283  997.4   9.8  10.6   8.0 99.0 99.00
2004 10 17 08  84  4.2  5.4  1.72  9.09  6.78 280  996.9   9.9  10.6   7.7 99.0 99.00
2004 10 17 09  78  3.5  4.7  1.54  9.09  6.39 287  996.2   9.9  10.5   7.6 99.0 99.00
2004 10 17 10  55  2.9  3.7  1.68 10.00  6.50 284  995.6   9.5  10.5   7.4 99.0 99.00
2004 10 17 11  52  3.1  4.0  1.51  6.67  6.00 276  994.4   9.6  10.4   7.2 99.0 99.00
2004 10 17 12  48  2.3  3.0  1.27  7.14  6.02 283  993.4   9.6  10.4   7.1 99.0 99.00
2004 10 17 13 344  1.4  1.9  1.18  7.14  6.25 293  992.6   9.6  10.4   7.2 99.0 99.00
2004 10 17 14 354  2.6  3.3  1.13  7.14  6.43 265  991.7   9.8  10.4   6.3 99.0 99.00
2004 10 17 15  42  2.9  3.4  1.13  7.14  6.61 264  990.5   9.4  10.4   7.4 99.0 99.00
2004 10 17 16 103  1.7  2.5  1.13 10.00  6.51 279  990.3   9.5  10.4   7.9 99.0 99.00
2004 10 17 17  58  2.9  4.2  1.05  7.14  6.69 280  989.5   9.6  10.3   8.2 99.0 99.00
2004 10 17 18  89  2.8  3.8  1.05 10.00  7.02 279  988.8   9.8  10.2   8.2 99.0 99.00
2004 10 17 19  87  0.2  0.5  0.95  7.69  6.72 287  988.5   9.5  10.3   8.1 99.0 99.00
2004 10 17 20  57  0.6  1.0  1.01  7.69  6.15 290  987.9   9.5  10.2   8.4 99.0 99.00
2004 10 17 21 180  0.1  0.4  0.95  6.67  5.84 286  987.7   9.4   9.8   8.5 99.0 99.00
2004 10 17 22 329  6.0  7.1  1.02  6.67  5.30 286  987.7   9.8   9.7   8.5 99.0 99.00
2004 10 17 23 320  8.9 10.4  0.86  9.09  4.65 271  988.2   9.2   9.6   7.8 99.0 99.00
2004 10 18 00 323  7.1  8.1  0.90  7.69  4.66 267  988.9   9.3  10.1   8.2 99.0 99.00
2004 10 18 01 312  6.8  8.0  1.12  7.14  4.98 262  989.1   9.3  10.3   7.6 99.0 99.00
2004 10 18 02 287  4.1  5.1  1.07  6.67  5.46 271  989.9   9.2  10.3   7.9 99.0 99.00
2004 10 18 03 266  3.5  4.2  1.11  9.09  5.93 249  990.5   8.8  10.4   7.6 99.0 99.00
