#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 10 05 15 20   8  0.8  1.2  1.64 10.81  7.84 279 1025.6  11.3  11.1 999.0 99.0 99.00
2020 10 05 15 50  76  0.9  1.8  1.94 11.43  8.30 273 1025.6  11.5  11.2 999.0 99.0 99.00
2020 10 05 16 20 110  2.2  3.0  1.72 11.43  8.00 286 1025.7  12.0  11.1 999.0 99.0 99.00
2020 10 05 16 50 110  0.6  1.4  1.94 10.81  8.29 280 1025.9  11.8  11.1 999.0 99.0 99.00
2020 10 05 17 20 124  0.3  1.3  1.80 10.81  8.10 271 1026.1  12.0  11.1 999.0 99.0 99.00
2020 10 05 17 50 344  0.7  1.9  1.83 10.81  8.37 275 1026.1  11.6  11.4 999.0 99.0 99.00
2020 10 05 18 20 319  1.6  2.4  1.81 10.81  8.45 284 1026.3  11.6  11.4 999.0 99.0 99.00
2020 10 05 18 50 319  1.1  1.7  1.63 10.81  7.91 274 1026.2  11.7  11.6 999.0 99.0 99.00
2020 10 05 19 20 237  0.4  0.9  1.71 10.81  8.17 278 1026.0  12.3  11.8 999.0 99.0 99.00
2020 10 05 19 50 255  1.5  2.1  1.59 10.81  7.90 273 1026.0  12.3  11.9 999.0 99.0 99.00
2020 10 05 20 20 235  1.2  1.7  1.53 10.00  7.70 266 1025.8  12.7  12.0 999.0 99.0 99.00
2020 10 05 20 50 272  2.0  3.2  1.44 10.81  7.62 268 1025.7  11.9  12.2 999.0 99.0 99.00
2020 10 05 21 20 309  0.8  1.7  1.51 10.81  7.47 278 1025.5  11.6  12.1 999.0 99.0 99.00
2020 10 05 21 50 293  1.1  2.1  1.35 10.81  7.37 275 1025.5  11.7  12.3 999.0 99.0 99.00
2020 10 05 22 20 306  0.7  1.3  1.30 10.81  7.12 268 1025.1  11.7  12.4 999.0 99.0 99.00
2020 10 05 22 50 266  2.0  2.8  1.36 10.81  7.54 285 1025.0  11.4  12.5 999.0 99.0 99.00
2020 10 05 23 20 260  1.2  1.7  1.33 10.81  7.33 279 1024.6  11.5  12.4 999.0 99.0 99.00
2020 10 05 23 50 237  1.4  1.9  1.17 10.81  7.08 276 1024.2  11.3  12.3 999.0 99.0 99.00
2020 10 06 00 20 262  1.6  2.3  1.33 10.81  7.53 273 1024.1  11.3  12.2 999.0 99.0 99.00
2020 10 06 00 50 271  1.6  2.3  1.14 10.81  7.14 286 1023.9  11.4  12.2 999.0 99.0 99.00
2020 10 06 01 20 280  2.1  2.6  1.23 10.00  7.54 277 1023.6  11.4  12.2 999.0 99.0 99.00
2020 10 06 01 50 263  0.9  1.6  1.41 10.81  7.91 278 1023.5  11.1  12.1 999.0 99.0 99.00
2020 10 06 02 20 202  1.0  1.4  1.36 10.81  8.10 280 1023.6  11.2  11.8 999.0 99.0 99.00
2020 10 06 02 50 223  1.6  2.1  1.29 10.00  8.07 281 1023.6  11.2  11.6 999.0 99.0 99.00
2020 10 06 03 20 206  1.5  1.9  1.31 10.00  8.28 279 1023.5  11.4  11.6 999.0 99.0 99.00
2020 10 06 03 50 203  1.7  2.4  1.30 10.00  8.38 278 1023.6  11.4  11.7 999.0 99.0 99.00
2020 10 06 04 20 183  1.4  1.7  1.61 10.00  8.99 269 1023.5  11.6  11.4 999.0 99.0 99.00
2020 10 06 04 50 194  1.4  1.9  1.64 10.81  8.90 283 1023.5  12.0  11.4 999.0 99.0 99.00
2020 10 06 05 20  99  1.5  2.4  1.77 10.00  9.08 281 1023.4  10.9  11.4 999.0 99.0 99.00
2020 10 06 05 50  97  1.8  2.8  1.80 10.00  9.26 277 1023.3  10.9  11.3 999.0 99.0 99.00
2020 10 06 06 20 122  1.0  1.7  1.84 10.81  9.23 282 1023.1  11.5  11.3 999.0 99.0 99.00
2020 10 06 06 50  77  2.0  3.0  1.92 10.00  9.13 282 1023.0  10.9  11.2 999.0 99.0 99.00
2020 10 06 07 20  75  1.8  2.6  1.98  9.09  9.02 283 1022.9  11.0  11.2 999.0 99.0 99.00
2020 10 06 07 50  85  2.6  3.5  2.17 10.81  9.38 281 1022.7  10.7  11.3 999.0 99.0 99.00
2020 10 06 08 20 108  1.7  2.9  2.42 10.00  9.21 286 1022.6  10.7  11.4 999.0 99.0 99.00
2020 10 06 08 50 131  1.7  2.8  2.49 10.00  9.19 279 1022.5  10.9  11.4 999.0 99.0 99.00
2020 10 06 09 20  79  1.3  2.7  2.46 10.00  8.87 280 1022.4  10.8  11.3 999.0 99.0 99.00
2020 10 06 09 50 100  1.5  2.4  2.31  9.09  8.50 279 1022.3  10.6  11.3 999.0 99.0 99.00
2020 10 06 10 20  76  0.6  1.8  2.24  9.09  8.53 279 1022.1  10.5  11.2 999.0 99.0 99.00
2020 10 06 10 50 197  0.1  0.5  2.10 10.81  8.27 273 1022.0  10.5  11.2 999.0 99.0 99.00
2020 10 06 11 20 197  0.1  0.5  1.88 10.81  8.21 281 1021.9  10.5  11.2 999.0 99.0 99.00
2020 10 06 11 50  52  0.9  1.7  1.99 10.00  8.39 271 1021.9  10.4  11.2 999.0 99.0 99.00
2020 10 06 12 20  25  0.2  1.0  1.92 10.00  8.05 279 1021.8  10.1  11.2 999.0 99.0 99.00
2020 10 06 12 50 311  0.2  0.7  1.83 10.00  8.17 280 1021.8  10.3  11.1 999.0 99.0 99.00
2020 10 06 13 20 349  0.4  1.2  1.82 10.81  8.08 279 1021.8  10.2  11.1 999.0 99.0 99.00
2020 10 06 13 50 197  0.0  0.2  1.89 11.43  8.07 283 1021.8  10.2  11.1 999.0 99.0 99.00
2020 10 06 14 20 197  0.1  0.4  1.82 11.43  8.35 278 1021.7  10.3  11.1 999.0 99.0 99.00
2020 10 06 14 50 103  1.5  2.5  2.05 10.81  8.55 272 1021.4  10.4  11.1 999.0 99.0 99.00
2020 10 06 15 20 102  2.4  3.3  1.88 11.43  8.39 265 1021.3  10.4  11.2 999.0 99.0 99.00
2020 10 06 15 50 108  1.8  3.1  2.08 10.81  8.60 273 1021.3  10.6  11.1 999.0 99.0 99.00
2020 10 06 16 20 123  1.3  2.2  2.02 11.43  8.68 284 1021.3  10.9  11.1 999.0 99.0 99.00
2020 10 06 16 50 136  1.4  2.5  2.35 11.43  9.36 280 1021.3  11.1  11.1 999.0 99.0 99.00
2020 10 06 17 20 109  2.3  3.8  2.26 11.43  8.94 284 1021.4  11.1  11.1 999.0 99.0 99.00
2020 10 06 17 50  93  1.9  3.3  2.12 10.81  8.82 278 1021.4  10.8  11.1 999.0 99.0 99.00
2020 10 06 18 20 119  2.6  3.6  2.01 10.81  8.58 276 1021.3  10.9  11.3 999.0 99.0 99.00
2020 10 06 18 50 125  2.3  3.5  2.20 10.81  8.97 285 1021.2  10.7  11.5 999.0 99.0 99.00
2020 10 06 19 20 113  1.3  2.7  2.26 11.43  8.96 286 1021.0  10.9  11.5 999.0 99.0 99.00
2020 10 06 19 50  84  0.9  2.0  2.36 12.12  8.80 286 1020.9  10.8  11.8 999.0 99.0 99.00
2020 10 06 20 20  98  1.4  2.6  2.43 10.00  8.89 278 1020.4  10.8  12.0 999.0 99.0 99.00
2020 10 06 20 50  76  0.9  2.2  2.47 10.00  8.70 272 1020.1  10.9  12.4 999.0 99.0 99.00
2020 10 06 21 20  44  0.9  2.2  2.28 10.81  8.81 275 1019.6  10.8  12.7 999.0 99.0 99.00
2020 10 06 21 50 342  1.1  1.9  2.17 10.81  8.41 277 1019.4  11.0  12.9 999.0 99.0 99.00
2020 10 06 22 20  22  0.2  0.9  2.24 11.43  8.60 271 1019.1  11.4  13.1 999.0 99.0 99.00
2020 10 06 22 50 315  2.9  4.0  2.13 10.81  8.23 282 1019.0  11.8  13.1 999.0 99.0 99.00
2020 10 06 23 20 305  2.8  4.1  2.39 11.43  8.63 280 1018.6  11.8  13.1 999.0 99.0 99.00
2020 10 06 23 50 338  1.9  2.6  2.51 11.43  8.67 274 1018.2  11.3  13.1 999.0 99.0 99.00
2020 10 07 00 20 276  2.4  3.8  2.57 10.00  8.60 271 1018.0  11.9  13.0 999.0 99.0 99.00
2020 10 07 00 50 272  1.4  2.3  2.39 12.12  8.38 256 1017.8  12.1  12.9 999.0 99.0 99.00
2020 10 07 01 20 236  0.2  0.6  2.50 10.00  8.73 270 1017.5  11.9  12.9 999.0 99.0 99.00
2020 10 07 01 50 243  1.3  2.3  2.39 10.00  8.43 269 1017.6  12.2  12.9 999.0 99.0 99.00
2020 10 07 02 20 196  0.9  1.6  2.44  9.09  8.57 280 1017.5  12.5  13.0 999.0 99.0 99.00
2020 10 07 02 50 168  1.7  2.2  2.09 10.00  8.17 272 1017.4  12.7  13.0 999.0 99.0 99.00
2020 10 07 03 20 134  0.7  1.6  2.15  9.09  8.26 273 1017.3  12.8  13.0 999.0 99.0 99.00
2020 10 07 03 50 123  1.6  2.4  2.14 12.12  8.58 270 1017.0  12.8  13.0 999.0 99.0 99.00
2020 10 07 04 20 126  1.8  2.5  1.97  9.09  8.40 282 1016.9  12.6  13.1 999.0 99.0 99.00
2020 10 07 04 50 133  1.5  2.2  2.00  9.09  8.30 280 1016.9  12.4  12.8 999.0 99.0 99.00
2020 10 07 05 20 115  1.7  2.7  2.00 11.43  8.15 281 1016.7  12.2  12.6 999.0 99.0 99.00
2020 10 07 05 50 139  1.6  2.2  2.01 10.00  8.41 269 1016.5  12.4  12.8 999.0 99.0 99.00
2020 10 07 06 20 118  1.6  2.4  1.81 10.81  8.21 284 1016.4  12.3  13.0 999.0 99.0 99.00
2020 10 07 06 50  91  2.3  3.4  1.87 10.00  8.49 279 1016.2  12.2  13.0 999.0 99.0 99.00
2020 10 07 07 20 106  3.1  4.0  1.83 10.00  8.20 278 1015.8  11.9  12.9 999.0 99.0 99.00
2020 10 07 07 50 104  2.8  4.1  1.73 12.12  8.25 288 1015.6  11.8  13.0 999.0 99.0 99.00
2020 10 07 08 20 100  2.2  3.0  1.63 10.81  7.62 282 1015.6  11.6  13.1 999.0 99.0 99.00
2020 10 07 08 50  76  2.5  3.4  1.60 11.43  7.84 280 1015.3  11.6  12.9 999.0 99.0 99.00
2020 10 07 09 20  99  3.5  4.7  1.77 11.43  8.10 280 1015.0  11.5  12.6 999.0 99.0 99.00
2020 10 07 09 50  99  3.9  5.2  1.60 12.12  7.94 282 1014.7  11.3  12.3 999.0 99.0 99.00
2020 10 07 10 20 102  4.0  5.0  1.70 12.12  7.74 278 1014.3  11.2  12.1 999.0 99.0 99.00
2020 10 07 10 50 111  2.9  3.9  1.66 10.00  7.67 279 1014.3  11.1  11.9 999.0 99.0 99.00
2020 10 07 11 20  86  2.7  3.6  1.59 10.81  7.51 278 1014.3  11.1  11.9 999.0 99.0 99.00
2020 10 07 11 50  66  2.3  3.0  1.76 11.43  8.01 277 1014.3  11.1  11.5 999.0 99.0 99.00
2020 10 07 12 20  42  2.8  3.7  1.41 11.43  7.31 274 1014.3  11.3  11.4 999.0 99.0 99.00
2020 10 07 12 50  41  2.6  3.5  1.55 10.81  7.99 273 1014.2  11.6  11.4 999.0 99.0 99.00
2020 10 07 13 20  59  2.3  3.3  1.48 11.43  7.84 286 1014.1  11.8  11.7 999.0 99.0 99.00
2020 10 07 13 50  54  3.0  3.8  1.46 12.12  7.73 271 1013.9  12.1  11.8 999.0 99.0 99.00
2020 10 07 14 20  74  3.3  4.3  1.65 11.43  8.23 273 1013.8  12.3  12.0 999.0 99.0 99.00
2020 10 07 14 50  97  3.7  4.8  1.82 11.43  8.42 275 1013.7  11.4  12.0 999.0 99.0 99.00
2020 10 07 15 20  83  4.4  5.3  1.74 10.81  8.46 268 1013.8  11.7  11.9 999.0 99.0 99.00
2020 10 07 15 50  93  4.7  5.9  1.65 11.43  8.23 292 1013.6  12.1  11.8 999.0 99.0 99.00
2020 10 07 16 20 102  4.1  5.1  1.86 11.43  8.57 273 1013.8  12.2  11.8 999.0 99.0 99.00
2020 10 07 16 50 105  3.8  4.8  1.70 10.00  8.03 281 1013.7  12.1  11.8 999.0 99.0 99.00
2020 10 07 17 20 114  3.2  4.3  1.58 11.43  7.90 271 1013.6  12.0  11.9 999.0 99.0 99.00
2020 10 07 17 50 135  3.1  4.0  1.73 11.43  8.04 269 1013.6  12.1  12.1 999.0 99.0 99.00
2020 10 07 18 20 139  3.1  3.9  1.67 10.81  7.63 273 1013.3  12.0  12.1 999.0 99.0 99.00
2020 10 07 18 50 153  2.4  2.9  1.62 10.00  7.95 275 1013.1  11.8  11.8 999.0 99.0 99.00
2020 10 07 19 20 188  1.8  2.3  1.80 11.43  8.11 277 1013.0  11.5  11.6 999.0 99.0 99.00
2020 10 07 19 50 208  1.7  2.3  1.66 10.81  7.73 284 1012.9  11.7  11.6 999.0 99.0 99.00
2020 10 07 20 20 195  1.4  1.9  1.50 10.00  7.33 277 1012.7  11.8  11.6 999.0 99.0 99.00
2020 10 07 20 50 179  1.3  1.8  1.63 11.43  7.45 274 1012.4  12.1  11.8 999.0 99.0 99.00
2020 10 07 21 20 119  1.1  2.0  1.68 11.43  7.52 271 1012.1  12.4  12.0 999.0 99.0 99.00
2020 10 07 21 50  95  1.0  2.1  1.57 10.81  7.17 284 1011.7  12.1  12.3 999.0 99.0 99.00
2020 10 07 22 20 197  0.1  0.6  1.48 10.00  6.85 280 1011.5  12.0  12.6 999.0 99.0 99.00
2020 10 07 22 50 283  0.4  1.2  1.55 11.43  7.33 271 1011.3  11.8  12.7 999.0 99.0 99.00
2020 10 07 23 20 211  0.7  1.4  1.42 10.81  7.21 273 1011.0  11.9  12.7 999.0 99.0 99.00
2020 10 07 23 50 251  1.3  2.2  1.41 11.43  7.26 271 1010.8  11.4  12.4 999.0 99.0 99.00
2020 10 08 00 20 294  1.7  2.4  1.48 10.00  7.10 280 1010.7  11.5  12.3 999.0 99.0 99.00
2020 10 08 00 50 265  1.5  2.3  1.52 10.81  7.36 275 1010.5  11.4  12.4 999.0 99.0 99.00
2020 10 08 01 20 264  1.3  2.0  1.54 10.81  7.60 287 1010.5  11.3  12.4 999.0 99.0 99.00
2020 10 08 01 50 238  1.8  2.9  1.54 10.00  7.33 276 1010.5  11.2  12.2 999.0 99.0 99.00
2020 10 08 02 20 234  2.9  3.4  1.46 11.43  7.55 282 1010.6  11.2  12.0 999.0 99.0 99.00
2020 10 08 02 50 228  3.5  4.1  1.50 10.81  7.77 280 1010.6  11.1  11.7 999.0 99.0 99.00
2020 10 08 03 20 221  4.1  4.8  1.49 10.81  7.67 286 1010.6  11.1  11.6 999.0 99.0 99.00
2020 10 08 03 50 238  3.9  4.6  1.37 10.81  7.90 272 1010.9  11.5  11.3 999.0 99.0 99.00
2020 10 08 04 20 223  3.8  4.7  1.26 10.81  7.73 281 1010.9  11.6  11.2 999.0 99.0 99.00
2020 10 08 04 50 216  3.8  4.8  1.39 10.81  7.73 278 1011.0  11.7  11.2 999.0 99.0 99.00
2020 10 08 05 20 218  2.3  3.3  1.40 10.81  7.76 281 1011.0  11.6  11.1 999.0 99.0 99.00
2020 10 08 05 50 226  2.7  3.4  1.29 10.81  7.65 279 1011.1  11.9  11.2 999.0 99.0 99.00
2020 10 08 06 20 207  3.9  4.7  1.46 10.00  8.06 277 1011.2  11.7  11.2 999.0 99.0 99.00
2020 10 08 06 50 202  3.8  4.5  1.27 10.00  7.61 277 1011.3  11.7  11.2 999.0 99.0 99.00
2020 10 08 07 20 208  4.0  4.8  1.26 10.81  7.50 278 1011.3  11.7  11.2 999.0 99.0 99.00
2020 10 08 07 50 206  4.0  4.6  1.25 10.81  7.68 281 1011.3  11.7  11.1 999.0 99.0 99.00
2020 10 08 08 20 218  2.9  3.5  1.30 10.81  7.91 280 1011.4  11.6  11.0 999.0 99.0 99.00
2020 10 08 08 50 234  1.6  2.2  1.39 10.00  7.64 273 1011.4  11.4  10.9 999.0 99.0 99.00
2020 10 08 09 20 259  1.6  2.4  1.25 10.00  7.30 278 1011.5  11.5  11.0 999.0 99.0 99.00
2020 10 08 09 50 209  0.9  1.6  1.26 10.00  7.27 270 1011.4  11.4  11.0 999.0 99.0 99.00
2020 10 08 10 20 252  0.9  1.6  1.28  9.09  7.20 282 1011.5  11.4  11.0 999.0 99.0 99.00
2020 10 08 10 50 327  1.1  1.6  1.23 10.00  7.04 275 1011.2  11.5  11.0 999.0 99.0 99.00
2020 10 08 11 20   1  1.1  1.8  1.19 10.81  6.83 271 1011.1  11.4  11.1 999.0 99.0 99.00
2020 10 08 11 50 313  0.8  1.8  1.16 10.00  6.64 264 1011.2  11.9  11.0 999.0 99.0 99.00
2020 10 08 12 20 254  1.3  2.3  1.18 10.81  6.78 280 1011.3  12.1  11.0 999.0 99.0 99.00
2020 10 08 12 50 273  2.0  3.2  1.25 10.00  6.79 280 1011.4  12.0  11.0 999.0 99.0 99.00
2020 10 08 13 20 236  1.9  2.5  1.15 10.81  6.67 284 1011.4  12.0  11.0 999.0 99.0 99.00
2020 10 08 14 20 239  0.7  1.5  1.17  9.09  7.05 266 1011.4  12.0  11.0 999.0 99.0 99.00
2020 10 08 14 50 187  0.8  1.6  1.02 10.81  6.73 280 1011.2  11.9  10.9 999.0 99.0 99.00
2020 10 08 15 20 202  2.6  3.0  1.15 10.81  7.05 271 1011.6  12.2  11.0 999.0 99.0 99.00
2020 10 08 15 50 219  2.0  2.8  1.01 10.81  6.75 285 1012.0  12.2  11.0 999.0 99.0 99.00
2020 10 08 16 20 213  2.2  3.4  1.06 10.81  6.87 272 1012.3  12.3  10.9 999.0 99.0 99.00
2020 10 08 16 50 194  2.3  2.8  1.07 10.00  6.91 274 1012.3  12.3  10.9 999.0 99.0 99.00
2020 10 08 17 20 188  4.0  4.9  1.09 10.00  6.64 277 1012.2  12.7  11.0 999.0 99.0 99.00
2020 10 08 17 50 156  2.6  3.6  1.02 10.81  6.71 270 1012.5  12.3  11.0 999.0 99.0 99.00
2020 10 08 18 20 177  3.0  4.3  1.00 10.00  6.70 275 1012.7  13.0  11.0 999.0 99.0 99.00
2020 10 08 18 50 187  1.8  2.3  1.10 10.00  6.95 271 1012.8  12.7  11.1 999.0 99.0 99.00
2020 10 08 19 20 202  3.2  3.7  1.02 10.00  7.03 270 1012.8  12.6  11.1 999.0 99.0 99.00
2020 10 08 19 50 205  2.6  3.1  1.00 10.81  7.01 281 1013.0  12.9  11.1 999.0 99.0 99.00
2020 10 08 20 20 181  1.3  2.0  0.97 10.00  6.53 288 1013.1  12.5  11.2 999.0 99.0 99.00
2020 10 08 20 50 187  4.9  5.8  1.08 10.00  6.58 274 1012.9  13.2  11.0 999.0 99.0 99.00
2020 10 08 21 20 193  4.4  5.0  1.02 10.00  6.50 288 1012.9  12.9  10.9 999.0 99.0 99.00
2020 10 08 21 50 188  4.8  5.5  0.98 10.00  6.14 274 1012.7  12.7  10.9 999.0 99.0 99.00
2020 10 08 22 20 154  3.4  4.1  0.96  9.09  6.03 291 1012.6  12.7  10.9 999.0 99.0 99.00
2020 10 08 22 50 131  1.9  2.8  1.00 10.00  5.81 253 1012.6  12.8  11.0 999.0 99.0 99.00
2020 10 08 23 20  85  2.5  3.2  0.94  9.09  5.88 291 1012.7  12.0  11.1 999.0 99.0 99.00
2020 10 08 23 50 104  2.2  2.9  0.96 10.00  6.37 261 1012.5  12.0  11.2 999.0 99.0 99.00
2020 10 09 00 20  63  0.8  1.6  0.89 10.00  6.49 276 1012.6  12.5  11.2 999.0 99.0 99.00
2020 10 09 00 50 111  1.6  2.3  0.94 10.00  6.73 267 1012.4  12.4  11.2 999.0 99.0 99.00
2020 10 09 01 20  97  2.2  2.9  0.82  9.09  6.18 282 1012.3  12.6  11.1 999.0 99.0 99.00
2020 10 09 01 50 130  2.2  2.9  0.85 10.00  6.20 270 1012.2  12.5  11.0 999.0 99.0 99.00
2020 10 09 02 20 152  2.1  3.2  0.82 10.00  6.17 285 1012.3  11.7  11.0 999.0 99.0 99.00
2020 10 09 02 50 114  2.3  3.2  0.76  9.09  6.09 272 1012.4  12.0  10.9 999.0 99.0 99.00
2020 10 09 03 20 126  1.5  2.5  0.84 10.00  6.53 274 1012.3  12.3  10.9 999.0 99.0 99.00
2020 10 09 03 50  91  2.9  3.7  0.85 10.00  6.47 283 1012.2  12.0  10.8 999.0 99.0 99.00
2020 10 09 04 20  98  3.6  4.7  0.78 10.00  6.63 266 1011.9  12.1  10.8 999.0 99.0 99.00
2020 10 09 04 50  91  4.2  4.9  0.78 10.00  6.68 273 1011.9  12.2  10.8 999.0 99.0 99.00
2020 10 09 05 20  89  4.1  4.7  0.74  9.09  6.69 278 1012.1  12.2  10.8 999.0 99.0 99.00
2020 10 09 05 50  94  4.6  5.3  0.77  8.33  7.05 279 1011.8  12.2  10.8 999.0 99.0 99.00
2020 10 09 06 20 108  3.1  3.7  0.80  8.33  6.43 289 1011.7  11.7  10.7 999.0 99.0 99.00
2020 10 09 06 50 125  2.8  3.3  0.76 10.81  7.31 263 1011.9  11.8  10.8 999.0 99.0 99.00
2020 10 09 07 20 126  4.0  4.7  0.72  8.33  7.15 283 1011.8  12.2  10.8 999.0 99.0 99.00
2020 10 09 07 50 121  3.8  4.6  0.78 10.00  7.46 265 1011.7  12.3  10.8 999.0 99.0 99.00
2020 10 09 08 20 106  3.0  3.6  0.78 10.00  7.51 272 1011.6  11.7  10.8 999.0 99.0 99.00
2020 10 09 08 50  98  3.8  4.6  0.76 10.00  7.49 273 1011.6  11.9  10.8 999.0 99.0 99.00
2020 10 09 09 20  93  4.7  5.4  0.73 10.00  6.94 276 1011.5  11.7  10.8 999.0 99.0 99.00
2020 10 09 09 50  95  4.5  4.9  0.78  9.09  6.66 271 1011.3  11.8  10.7 999.0 99.0 99.00
2020 10 09 10 20  95  4.7  5.4  0.79 10.00  6.43 266 1011.2  11.9  10.7 999.0 99.0 99.00
2020 10 09 10 50 102  4.1  4.6  0.82  9.09  5.89 276 1011.0  12.0  10.7 999.0 99.0 99.00
2020 10 09 11 20 105  4.2  6.0  0.86  9.09  5.44 281 1011.0  12.7  10.7 999.0 99.0 99.00
2020 10 09 11 50 109  4.8  5.9  0.87  9.09  5.16 278 1010.5  12.1  10.7 999.0 99.0 99.00
2020 10 09 12 20 105  4.3  4.8  0.97  5.88  5.28 290 1010.0  11.9  10.7 999.0 99.0 99.00
2020 10 09 12 50 107  4.1  6.1  1.04  9.09  5.31 276 1009.7  12.0  10.7 999.0 99.0 99.00
2020 10 09 13 20 110  3.9  5.2  1.06  5.56  4.90 284 1009.7  12.0  10.7 999.0 99.0 99.00
2020 10 09 13 50 104  4.3  5.6  1.14  4.76  4.97 255 1009.4  12.3  10.7 999.0 99.0 99.00
2020 10 09 14 20 118  3.1  4.7  1.02  9.09  4.90 273 1009.2  11.9  10.7 999.0 99.0 99.00
2020 10 09 14 50 147  2.8  4.2  0.97 10.00  5.17 254 1009.2  11.8  10.7 999.0 99.0 99.00
2020 10 09 15 20 128  4.9  6.0  0.92  9.09  4.95 260 1009.3  11.1  10.7 999.0 99.0 99.00
2020 10 09 15 50 120  5.8  6.9  0.94  5.56  4.86 270 1009.1  11.2  10.7 999.0 99.0 99.00
2020 10 09 16 20 131  4.4  5.2  0.98  8.33  4.94 280 1009.2  11.2  10.7 999.0 99.0 99.00
2020 10 09 16 50 119  4.4  5.5  0.98  9.09  4.75 273 1008.9  11.4  10.7 999.0 99.0 99.00
2020 10 09 17 20 101  6.1  7.9  0.95  5.26  4.95 248 1008.3  11.1  10.7 999.0 99.0 99.00
2020 10 09 17 50 108  6.5  8.2  0.93  9.09  4.96 261 1008.3  11.4  10.7 999.0 99.0 99.00
2020 10 09 18 20 102  5.5  6.9  0.90 10.00  4.87 242 1008.5  11.6  10.6 999.0 99.0 99.00
2020 10 09 18 50 104  4.8  5.8  0.97 10.00  4.95 253 1008.6  11.5  10.6 999.0 99.0 99.00
2020 10 09 19 20 113  4.8  6.4  0.92  5.26  4.99 218 1008.2  12.1  10.6 999.0 99.0 99.00
2020 10 09 19 50 137  4.5  6.2  1.13  5.00  4.94 219 1008.2  13.5  10.9 999.0 99.0 99.00
2020 10 09 20 20 170  7.0  8.9  1.09  5.88  4.53 228 1007.3  14.5  12.4 999.0 99.0 99.00
2020 10 09 20 50 167  8.1 10.4  1.20  5.88  4.67 214 1006.5  14.8  12.6 999.0 99.0 99.00
2020 10 09 21 20 171  8.6 11.6  1.36  5.56  4.50 218 1005.9  15.1  12.8 999.0 99.0 99.00
2020 10 09 21 50 165  8.8 12.7  1.43  6.67  4.67 231 1004.9  15.1  12.8 999.0 99.0 99.00
2020 10 09 22 20 178  9.2 12.6  1.37  6.67  4.57 222 1004.4  15.2  12.9 999.0 99.0 99.00
2020 10 09 22 50 183 11.8 15.3  1.52  6.25  4.75 210 1004.0  14.7  12.9 999.0 99.0 99.00
2020 10 09 23 20 183 11.7 13.8  1.63  6.25  4.91 208 1003.7  14.7  12.7 999.0 99.0 99.00
2020 10 09 23 50 184 12.5 15.6  1.78  6.25  4.87 215 1003.4  14.8  12.7 999.0 99.0 99.00
2020 10 10 00 20 270 10.4 13.6  1.82  6.67  5.00 203 1004.0  13.3  12.6 999.0 99.0 99.00
2020 10 10 00 50 309  6.4  7.9  2.17  6.67  5.43 207 1004.3  12.6  12.6 999.0 99.0 99.00
2020 10 10 01 20 329  3.9  5.0  1.82  7.14  5.57 210 1004.3  12.4  12.5 999.0 99.0 99.00
2020 10 10 01 50  10  2.7  3.8  1.84  6.67  5.70 208 1004.1  12.4  12.5 999.0 99.0 99.00
2020 10 10 02 20 327  0.8  1.5  2.00  6.67  6.18 211 1004.2  12.7  12.5 999.0 99.0 99.00
2020 10 10 02 50 160  0.4  1.5  2.04  7.14  6.39 210 1004.0  12.7  12.5 999.0 99.0 99.00
2020 10 10 03 20 123  2.0  3.1  1.82  7.69  6.23 212 1003.4  12.6  12.6 999.0 99.0 99.00
2020 10 10 03 50 126  4.2  4.9  1.86  7.69  6.43 220 1003.1  12.6  12.6 999.0 99.0 99.00
2020 10 10 04 20 137  4.8  6.5  1.75  8.33  6.71 223 1003.0  12.5  12.7 999.0 99.0 99.00
2020 10 10 04 50 130  5.1  6.3  1.71  9.09  7.02 234 1002.5  12.4  12.8 999.0 99.0 99.00
2020 10 10 05 20 119  3.9  5.2  1.77  8.33  7.19 224 1002.3  12.3  12.8 999.0 99.0 99.00
2020 10 10 05 50 119  4.3  5.4  1.70  7.69  7.00 225 1002.0  12.1  12.5 999.0 99.0 99.00
2020 10 10 06 20 108  3.3  4.2  1.82  7.69  7.27 220 1001.8  12.0  12.2 999.0 99.0 99.00
2020 10 10 06 50 164  3.4  4.7  1.71  8.33  7.32 223 1001.5  12.6  11.9 999.0 99.0 99.00
2020 10 10 07 20 178 11.1 13.4  1.85  8.33  7.29 224 1000.3  13.5  12.3 999.0 99.0 99.00
2020 10 10 07 50 193 11.2 13.8  1.72  8.33  6.08 224 1000.2  13.7  12.2 999.0 99.0 99.00
2020 10 10 08 20 187 11.7 14.5  2.09  8.33  6.25 224  999.8  13.8  12.3 999.0 99.0 99.00
2020 10 10 08 50 186 10.0 12.5  2.04  7.69  5.98 217  999.6  13.6  12.3 999.0 99.0 99.00
2020 10 10 09 20 183  8.2 10.3  1.80  7.69  5.88 224  999.6  13.6  12.3 999.0 99.0 99.00
2020 10 10 09 50 179 11.1 13.1  1.94  7.69  6.06 215  998.6  13.9  12.3 999.0 99.0 99.00
2020 10 10 10 20 186  9.2 13.8  2.01  7.69  6.08 218  998.2  13.9  12.2 999.0 99.0 99.00
2020 10 10 10 50 284  7.0  9.3  2.22  7.69  6.14 208  997.6  12.8  12.2 999.0 99.0 99.00
